playback.nb,freq,resp,treat,plant,temp,mass
1,184,0,med,O2,24,9.192
1,180,0,med,O2,24,9.192
1,187,1,med,O2,24,9.192
1,188,2,med,O2,24,9.192
1,170,3,med,O2,24,9.192
1,160,0,med,O2,24,9.192
1,175,3,med,O2,24,9.192
1,185,1,med,O2,24,9.192
1,200,1,med,O2,24,9.192
1,140,0,med,O2,24,9.192
1,183,1,med,O2,24,9.192
1,210,0,med,O2,24,9.192
1,190,1,med,O2,24,9.192
1,250,0,med,O2,24,9.192
1,182,2,med,O2,24,9.192
1,195,1,med,O2,24,9.192
1,186,1,med,O2,24,9.192
1,230,0,med,O2,24,9.192
2,140,1,high,A2,24.5,9.412
2,185,3,high,A2,24.5,9.412
2,184,3,high,A2,24.5,9.412
2,200,3,high,A2,24.5,9.412
2,195,3,high,A2,24.5,9.412
2,186,3,high,A2,24.5,9.412
2,250,0,high,A2,24.5,9.412
2,180,3,high,A2,24.5,9.412
2,190,3,high,A2,24.5,9.412
2,187,3,high,A2,24.5,9.412
2,175,2,high,A2,24.5,9.412
2,210,3,high,A2,24.5,9.412
2,170,3,high,A2,24.5,9.412
2,183,3,high,A2,24.5,9.412
2,230,2,high,A2,24.5,9.412
2,160,2,high,A2,24.5,9.412
2,182,3,high,A2,24.5,9.412
2,188,2,high,A2,24.5,9.412
3,180,3,high,A2,24,8.76
3,140,0,high,A2,24,8.76
3,182,3,high,A2,24,8.76
3,190,3,high,A2,24,8.76
3,187,3,high,A2,24,8.76
3,184,3,high,A2,24,8.76
3,183,3,high,A2,24,8.76
3,195,3,high,A2,24,8.76
3,185,3,high,A2,24,8.76
3,250,0,high,A2,24,8.76
3,186,3,high,A2,24,8.76
3,200,3,high,A2,24,8.76
3,160,0,high,A2,24,8.76
3,188,3,high,A2,24,8.76
3,170,2,high,A2,24,8.76
3,175,3,high,A2,24,8.76
3,230,2,high,A2,24,8.76
3,210,3,high,A2,24,8.76
4,170,0,high,A2,24,8.422
4,175,2,high,A2,24,8.422
4,195,3,high,A2,24,8.422
4,190,1,high,A2,24,8.422
4,184,2,high,A2,24,8.422
4,160,1,high,A2,24,8.422
4,188,0,high,A2,24,8.422
4,182,3,high,A2,24,8.422
4,140,0,high,A2,24,8.422
4,250,0,high,A2,24,8.422
4,186,3,high,A2,24,8.422
4,210,3,high,A2,24,8.422
4,183,3,high,A2,24,8.422
4,185,3,high,A2,24,8.422
4,180,3,high,A2,24,8.422
4,187,3,high,A2,24,8.422
4,230,2,high,A2,24,8.422
4,200,3,high,A2,24,8.422
5,195,3,high,A2,25,7.502
5,200,2,high,A2,25,7.502
5,184,3,high,A2,25,7.502
5,188,0,high,A2,25,7.502
5,250,2,high,A2,25,7.502
5,230,3,high,A2,25,7.502
5,186,3,high,A2,25,7.502
5,190,3,high,A2,25,7.502
5,175,3,high,A2,25,7.502
5,183,3,high,A2,25,7.502
5,160,2,high,A2,25,7.502
5,180,3,high,A2,25,7.502
5,140,0,high,A2,25,7.502
5,170,3,high,A2,25,7.502
5,210,2,high,A2,25,7.502
5,187,3,high,A2,25,7.502
5,182,3,high,A2,25,7.502
5,185,3,high,A2,25,7.502
6,140,0,high,A2,24.5,9.098
6,200,3,high,A2,24.5,9.098
6,187,3,high,A2,24.5,9.098
6,180,0,high,A2,24.5,9.098
6,175,0,high,A2,24.5,9.098
6,195,3,high,A2,24.5,9.098
6,170,0,high,A2,24.5,9.098
6,188,3,high,A2,24.5,9.098
6,182,2,high,A2,24.5,9.098
6,230,3,high,A2,24.5,9.098
6,160,0,high,A2,24.5,9.098
6,186,3,high,A2,24.5,9.098
6,190,3,high,A2,24.5,9.098
6,210,3,high,A2,24.5,9.098
6,184,3,high,A2,24.5,9.098
6,250,3,high,A2,24.5,9.098
6,185,3,high,A2,24.5,9.098
6,183,3,high,A2,24.5,9.098
7,195,1,high,A2,24,7.093
7,160,2,high,A2,24,7.093
7,187,2,high,A2,24,7.093
7,184,3,high,A2,24,7.093
7,230,3,high,A2,24,7.093
7,190,1,high,A2,24,7.093
7,250,1,high,A2,24,7.093
7,180,3,high,A2,24,7.093
7,185,2,high,A2,24,7.093
7,175,1,high,A2,24,7.093
7,188,0,high,A2,24,7.093
7,140,0,high,A2,24,7.093
7,182,1,high,A2,24,7.093
7,170,0,high,A2,24,7.093
7,210,2,high,A2,24,7.093
7,186,0,high,A2,24,7.093
7,183,1,high,A2,24,7.093
7,200,2,high,A2,24,7.093
8,250,3,high,A2,24,9.14
8,200,2,high,A2,24,9.14
8,230,3,high,A2,24,9.14
8,187,3,high,A2,24,9.14
8,140,3,high,A2,24,9.14
8,182,3,high,A2,24,9.14
8,195,3,high,A2,24,9.14
8,185,3,high,A2,24,9.14
8,183,3,high,A2,24,9.14
8,188,3,high,A2,24,9.14
8,210,3,high,A2,24,9.14
8,184,0,high,A2,24,9.14
8,180,3,high,A2,24,9.14
8,175,3,high,A2,24,9.14
8,186,3,high,A2,24,9.14
8,170,3,high,A2,24,9.14
8,190,3,high,A2,24,9.14
8,160,3,high,A2,24,9.14
9,250,0,high,A2,24,8.622
9,210,3,high,A2,24,8.622
9,182,3,high,A2,24,8.622
9,230,3,high,A2,24,8.622
9,183,2,high,A2,24,8.622
9,160,3,high,A2,24,8.622
9,186,3,high,A2,24,8.622
9,170,3,high,A2,24,8.622
9,175,3,high,A2,24,8.622
9,184,3,high,A2,24,8.622
9,190,3,high,A2,24,8.622
9,195,3,high,A2,24,8.622
9,185,3,high,A2,24,8.622
9,140,3,high,A2,24,8.622
9,180,3,high,A2,24,8.622
9,188,1,high,A2,24,8.622
9,200,3,high,A2,24,8.622
9,187,1,high,A2,24,8.622
10,183,0,high,A2,24.5,8.352
10,180,2,high,A2,24.5,8.352
10,188,3,high,A2,24.5,8.352
10,184,3,high,A2,24.5,8.352
10,195,3,high,A2,24.5,8.352
10,170,2,high,A2,24.5,8.352
10,140,3,high,A2,24.5,8.352
10,186,2,high,A2,24.5,8.352
10,187,3,high,A2,24.5,8.352
10,230,3,high,A2,24.5,8.352
10,210,3,high,A2,24.5,8.352
10,190,3,high,A2,24.5,8.352
10,200,3,high,A2,24.5,8.352
10,160,2,high,A2,24.5,8.352
10,182,3,high,A2,24.5,8.352
10,185,3,high,A2,24.5,8.352
10,175,3,high,A2,24.5,8.352
10,250,2,high,A2,24.5,8.352
11,250,3,med,O2,25,8.948
11,210,3,med,O2,25,8.948
11,188,3,med,O2,25,8.948
11,182,3,med,O2,25,8.948
11,187,3,med,O2,25,8.948
11,185,2,med,O2,25,8.948
11,190,0,med,O2,25,8.948
11,186,3,med,O2,25,8.948
11,170,3,med,O2,25,8.948
11,230,1,med,O2,25,8.948
11,140,0,med,O2,25,8.948
11,195,2,med,O2,25,8.948
11,183,1,med,O2,25,8.948
11,184,1,med,O2,25,8.948
11,160,2,med,O2,25,8.948
11,180,2,med,O2,25,8.948
11,200,2,med,O2,25,8.948
11,175,0,med,O2,25,8.948
12,160,1,med,O2,24.5,7.828
12,250,0,med,O2,24.5,7.828
12,185,3,med,O2,24.5,7.828
12,140,2,med,O2,24.5,7.828
12,190,2,med,O2,24.5,7.828
12,175,3,med,O2,24.5,7.828
12,180,2,med,O2,24.5,7.828
12,188,2,med,O2,24.5,7.828
12,187,0,med,O2,24.5,7.828
12,230,0,med,O2,24.5,7.828
12,195,0,med,O2,24.5,7.828
12,183,1,med,O2,24.5,7.828
12,210,2,med,O2,24.5,7.828
12,182,3,med,O2,24.5,7.828
12,186,0,med,O2,24.5,7.828
12,184,3,med,O2,24.5,7.828
12,170,1,med,O2,24.5,7.828
12,200,3,med,O2,24.5,7.828
13,200,1,med,O2,24.5,8.56
13,175,0,med,O2,24.5,8.56
13,140,3,med,O2,24.5,8.56
13,190,0,med,O2,24.5,8.56
13,183,3,med,O2,24.5,8.56
13,186,3,med,O2,24.5,8.56
13,160,3,med,O2,24.5,8.56
13,230,3,med,O2,24.5,8.56
13,170,3,med,O2,24.5,8.56
13,180,2,med,O2,24.5,8.56
13,188,2,med,O2,24.5,8.56
13,250,2,med,O2,24.5,8.56
13,187,3,med,O2,24.5,8.56
13,185,3,med,O2,24.5,8.56
13,210,3,med,O2,24.5,8.56
13,195,3,med,O2,24.5,8.56
13,182,2,med,O2,24.5,8.56
13,184,3,med,O2,24.5,8.56
14,175,3,med,O2,24.5,9.146
14,200,0,med,O2,24.5,9.146
14,182,3,med,O2,24.5,9.146
14,210,1,med,O2,24.5,9.146
14,250,1,med,O2,24.5,9.146
14,160,3,med,O2,24.5,9.146
14,190,3,med,O2,24.5,9.146
14,185,1,med,O2,24.5,9.146
14,183,1,med,O2,24.5,9.146
14,186,3,med,O2,24.5,9.146
14,140,1,med,O2,24.5,9.146
14,195,3,med,O2,24.5,9.146
14,188,3,med,O2,24.5,9.146
14,187,3,med,O2,24.5,9.146
14,230,2,med,O2,24.5,9.146
14,180,2,med,O2,24.5,9.146
14,170,3,med,O2,24.5,9.146
14,184,0,med,O2,24.5,9.146
15,210,1,med,O2,24,8.932
15,182,1,med,O2,24,8.932
15,184,1,med,O2,24,8.932
15,185,0,med,O2,24,8.932
15,160,0,med,O2,24,8.932
15,250,1,med,O2,24,8.932
15,175,0,med,O2,24,8.932
15,180,0,med,O2,24,8.932
15,170,0,med,O2,24,8.932
15,186,2,med,O2,24,8.932
15,195,2,med,O2,24,8.932
15,188,1,med,O2,24,8.932
15,183,2,med,O2,24,8.932
15,200,1,med,O2,24,8.932
15,187,1,med,O2,24,8.932
15,190,2,med,O2,24,8.932
15,230,0,med,O2,24,8.932
15,140,0,med,O2,24,8.932
16,185,0,low,R3,25.5,10.584
16,195,2,low,R3,25.5,10.584
16,160,1,low,R3,25.5,10.584
16,187,3,low,R3,25.5,10.584
16,182,3,low,R3,25.5,10.584
16,188,3,low,R3,25.5,10.584
16,175,3,low,R3,25.5,10.584
16,170,3,low,R3,25.5,10.584
16,140,0,low,R3,25.5,10.584
16,250,2,low,R3,25.5,10.584
16,190,0,low,R3,25.5,10.584
16,200,1,low,R3,25.5,10.584
16,230,2,low,R3,25.5,10.584
16,210,3,low,R3,25.5,10.584
16,183,0,low,R3,25.5,10.584
16,180,3,low,R3,25.5,10.584
16,184,3,low,R3,25.5,10.584
16,186,2,low,R3,25.5,10.584
17,186,3,low,R3,24.5,9.924
17,187,0,low,R3,24.5,9.924
17,230,0,low,R3,24.5,9.924
17,188,1,low,R3,24.5,9.924
17,250,0,low,R3,24.5,9.924
17,170,0,low,R3,24.5,9.924
17,180,1,low,R3,24.5,9.924
17,175,3,low,R3,24.5,9.924
17,190,3,low,R3,24.5,9.924
17,200,3,low,R3,24.5,9.924
17,210,3,low,R3,24.5,9.924
17,160,0,low,R3,24.5,9.924
17,185,3,low,R3,24.5,9.924
17,140,0,low,R3,24.5,9.924
17,184,3,low,R3,24.5,9.924
17,182,3,low,R3,24.5,9.924
17,183,3,low,R3,24.5,9.924
17,195,3,low,R3,24.5,9.924
18,210,0,low,R3,24,10.166
18,160,0,low,R3,24,10.166
18,184,2,low,R3,24,10.166
18,190,2,low,R3,24,10.166
18,182,2,low,R3,24,10.166
18,230,0,low,R3,24,10.166
18,183,3,low,R3,24,10.166
18,200,0,low,R3,24,10.166
18,140,0,low,R3,24,10.166
18,187,2,low,R3,24,10.166
18,170,2,low,R3,24,10.166
18,186,2,low,R3,24,10.166
18,180,3,low,R3,24,10.166
18,175,3,low,R3,24,10.166
18,188,2,low,R3,24,10.166
18,195,0,low,R3,24,10.166
18,250,0,low,R3,24,10.166
18,185,2,low,R3,24,10.166
19,184,0,low,R3,24,9.912
19,200,0,low,R3,24,9.912
19,186,0,low,R3,24,9.912
19,230,0,low,R3,24,9.912
19,170,0,low,R3,24,9.912
19,250,0,low,R3,24,9.912
19,210,1,low,R3,24,9.912
19,160,0,low,R3,24,9.912
19,195,0,low,R3,24,9.912
19,188,2,low,R3,24,9.912
19,183,2,low,R3,24,9.912
19,187,0,low,R3,24,9.912
19,190,0,low,R3,24,9.912
19,182,2,low,R3,24,9.912
19,140,0,low,R3,24,9.912
19,175,0,low,R3,24,9.912
19,180,3,low,R3,24,9.912
19,185,1,low,R3,24,9.912
20,170,0,low,R3,24.5,n/a
20,250,3,low,R3,24.5,n/a
20,188,2,low,R3,24.5,n/a
20,195,1,low,R3,24.5,n/a
20,187,3,low,R3,24.5,n/a
20,140,3,low,R3,24.5,n/a
20,230,3,low,R3,24.5,n/a
20,182,3,low,R3,24.5,n/a
20,185,0,low,R3,24.5,n/a
20,175,0,low,R3,24.5,n/a
20,183,0,low,R3,24.5,n/a
20,160,1,low,R3,24.5,n/a
20,184,0,low,R3,24.5,n/a
20,210,0,low,R3,24.5,n/a
20,186,0,low,R3,24.5,n/a
20,180,0,low,R3,24.5,n/a
20,190,0,low,R3,24.5,n/a
20,200,3,low,R3,24.5,n/a
21,160,1,low,R3,24.5,9.994
21,195,3,low,R3,24.5,9.994
21,186,3,low,R3,24.5,9.994
21,250,3,low,R3,24.5,9.994
21,210,2,low,R3,24.5,9.994
21,180,3,low,R3,24.5,9.994
21,200,3,low,R3,24.5,9.994
21,183,3,low,R3,24.5,9.994
21,170,2,low,R3,24.5,9.994
21,184,0,low,R3,24.5,9.994
21,140,3,low,R3,24.5,9.994
21,187,0,low,R3,24.5,9.994
21,175,3,low,R3,24.5,9.994
21,182,3,low,R3,24.5,9.994
21,230,3,low,R3,24.5,9.994
21,185,2,low,R3,24.5,9.994
21,188,3,low,R3,24.5,9.994
21,190,2,low,R3,24.5,9.994
22,160,0,low,AB1,25.5,7.864
22,250,0,low,AB1,25.5,7.864
22,180,0,low,AB1,25.5,7.864
22,187,0,low,AB1,25.5,7.864
22,190,2,low,AB1,25.5,7.864
22,182,2,low,AB1,25.5,7.864
22,200,1,low,AB1,25.5,7.864
22,183,2,low,AB1,25.5,7.864
22,170,3,low,AB1,25.5,7.864
22,175,3,low,AB1,25.5,7.864
22,186,3,low,AB1,25.5,7.864
22,140,1,low,AB1,25.5,7.864
22,210,0,low,AB1,25.5,7.864
22,185,0,low,AB1,25.5,7.864
22,195,3,low,AB1,25.5,7.864
22,230,0,low,AB1,25.5,7.864
22,184,3,low,AB1,25.5,7.864
22,188,2,low,AB1,25.5,7.864
23,184,2,low,AB1,24.5,7.698
23,160,0,low,AB1,24.5,7.698
23,175,0,low,AB1,24.5,7.698
23,195,0,low,AB1,24.5,7.698
23,200,2,low,AB1,24.5,7.698
23,182,0,low,AB1,24.5,7.698
23,180,0,low,AB1,24.5,7.698
23,188,0,low,AB1,24.5,7.698
23,183,0,low,AB1,24.5,7.698
23,185,0,low,AB1,24.5,7.698
23,190,0,low,AB1,24.5,7.698
23,210,0,low,AB1,24.5,7.698
23,140,3,low,AB1,24.5,7.698
23,170,0,low,AB1,24.5,7.698
23,187,1,low,AB1,24.5,7.698
23,250,0,low,AB1,24.5,7.698
23,186,2,low,AB1,24.5,7.698
23,230,3,low,AB1,24.5,7.698
24,188,0,low,AB1,24.5,7.946
24,185,0,low,AB1,24.5,7.946
24,190,1,low,AB1,24.5,7.946
24,200,0,low,AB1,24.5,7.946
24,186,2,low,AB1,24.5,7.946
24,140,3,low,AB1,24.5,7.946
24,175,2,low,AB1,24.5,7.946
24,187,3,low,AB1,24.5,7.946
24,183,1,low,AB1,24.5,7.946
24,184,2,low,AB1,24.5,7.946
24,230,3,low,AB1,24.5,7.946
24,170,2,low,AB1,24.5,7.946
24,195,3,low,AB1,24.5,7.946
24,250,0,low,AB1,24.5,7.946
24,180,2,low,AB1,24.5,7.946
24,160,1,low,AB1,24.5,7.946
24,210,2,low,AB1,24.5,7.946
24,182,0,low,AB1,24.5,7.946
25,195,3,low,AB1,24.5,8.248
25,210,1,low,AB1,24.5,8.248
25,186,1,low,AB1,24.5,8.248
25,140,2,low,AB1,24.5,8.248
25,180,1,low,AB1,24.5,8.248
25,183,1,low,AB1,24.5,8.248
25,200,2,low,AB1,24.5,8.248
25,184,2,low,AB1,24.5,8.248
25,170,2,low,AB1,24.5,8.248
25,175,1,low,AB1,24.5,8.248
25,188,1,low,AB1,24.5,8.248
25,230,0,low,AB1,24.5,8.248
25,185,0,low,AB1,24.5,8.248
25,160,0,low,AB1,24.5,8.248
25,190,0,low,AB1,24.5,8.248
25,187,1,low,AB1,24.5,8.248
25,182,2,low,AB1,24.5,8.248
25,250,2,low,AB1,24.5,8.248
26,183,0,low,AB1,25.5,8.12
26,175,2,low,AB1,25.5,8.12
26,140,3,low,AB1,25.5,8.12
26,185,1,low,AB1,25.5,8.12
26,210,1,low,AB1,25.5,8.12
26,184,0,low,AB1,25.5,8.12
26,182,1,low,AB1,25.5,8.12
26,195,1,low,AB1,25.5,8.12
26,170,0,low,AB1,25.5,8.12
26,187,0,low,AB1,25.5,8.12
26,200,2,low,AB1,25.5,8.12
26,250,1,low,AB1,25.5,8.12
26,188,0,low,AB1,25.5,8.12
26,230,0,low,AB1,25.5,8.12
26,160,0,low,AB1,25.5,8.12
26,180,2,low,AB1,25.5,8.12
26,190,0,low,AB1,25.5,8.12
26,186,0,low,AB1,25.5,8.12
27,250,0,high,B3,24,8.878
27,188,2,high,B3,24,8.878
27,182,0,high,B3,24,8.878
27,187,1,high,B3,24,8.878
27,184,3,high,B3,24,8.878
27,210,3,high,B3,24,8.878
27,200,3,high,B3,24,8.878
27,183,3,high,B3,24,8.878
27,140,3,high,B3,24,8.878
27,175,3,high,B3,24,8.878
27,186,0,high,B3,24,8.878
27,185,3,high,B3,24,8.878
27,195,3,high,B3,24,8.878
27,190,3,high,B3,24,8.878
27,160,3,high,B3,24,8.878
27,180,3,high,B3,24,8.878
27,230,3,high,B3,24,8.878
27,170,3,high,B3,24,8.878
28,170,3,high,B3,24,7.088
28,230,3,high,B3,24,7.088
28,160,3,high,B3,24,7.088
28,175,3,high,B3,24,7.088
28,195,3,high,B3,24,7.088
28,210,3,high,B3,24,7.088
28,200,3,high,B3,24,7.088
28,190,2,high,B3,24,7.088
28,185,3,high,B3,24,7.088
28,180,3,high,B3,24,7.088
28,140,2,high,B3,24,7.088
28,183,3,high,B3,24,7.088
28,250,3,high,B3,24,7.088
28,187,3,high,B3,24,7.088
28,186,3,high,B3,24,7.088
28,182,3,high,B3,24,7.088
28,188,3,high,B3,24,7.088
28,184,3,high,B3,24,7.088
29,185,3,med,K2,24,8.826
29,188,1,med,K2,24,8.826
29,170,3,med,K2,24,8.826
29,187,3,med,K2,24,8.826
29,175,3,med,K2,24,8.826
29,210,3,med,K2,24,8.826
29,182,3,med,K2,24,8.826
29,160,3,med,K2,24,8.826
29,195,3,med,K2,24,8.826
29,183,3,med,K2,24,8.826
29,250,3,med,K2,24,8.826
29,180,3,med,K2,24,8.826
29,230,3,med,K2,24,8.826
29,140,3,med,K2,24,8.826
29,200,2,med,K2,24,8.826
29,184,2,med,K2,24,8.826
29,186,2,med,K2,24,8.826
29,190,3,med,K2,24,8.826
30,185,1,med,K2,25,8.824
30,140,2,med,K2,25,8.824
30,200,2,med,K2,25,8.824
30,210,0,med,K2,25,8.824
30,190,3,med,K2,25,8.824
30,182,3,med,K2,25,8.824
30,195,0,med,K2,25,8.824
30,170,0,med,K2,25,8.824
30,250,3,med,K2,25,8.824
30,175,3,med,K2,25,8.824
30,180,3,med,K2,25,8.824
30,230,3,med,K2,25,8.824
30,160,1,med,K2,25,8.824
30,184,3,med,K2,25,8.824
30,183,3,med,K2,25,8.824
30,187,3,med,K2,25,8.824
30,186,3,med,K2,25,8.824
30,188,3,med,K2,25,8.824
31,180,0,med,K2,24.5,8.036
31,230,1,med,K2,24.5,8.036
31,185,2,med,K2,24.5,8.036
31,175,0,med,K2,24.5,8.036
31,250,0,med,K2,24.5,8.036
31,182,0,med,K2,24.5,8.036
31,160,0,med,K2,24.5,8.036
31,140,0,med,K2,24.5,8.036
31,183,0,med,K2,24.5,8.036
31,187,0,med,K2,24.5,8.036
31,184,0,med,K2,24.5,8.036
31,186,3,med,K2,24.5,8.036
31,170,3,med,K2,24.5,8.036
31,210,2,med,K2,24.5,8.036
31,188,0,med,K2,24.5,8.036
31,200,3,med,K2,24.5,8.036
31,190,3,med,K2,24.5,8.036
31,195,3,med,K2,24.5,8.036
32,140,1,med,K2,24.5,9.576
32,160,2,med,K2,24.5,9.576
32,185,3,med,K2,24.5,9.576
32,230,1,med,K2,24.5,9.576
32,184,2,med,K2,24.5,9.576
32,170,3,med,K2,24.5,9.576
32,210,3,med,K2,24.5,9.576
32,186,3,med,K2,24.5,9.576
32,187,2,med,K2,24.5,9.576
32,180,3,med,K2,24.5,9.576
32,200,3,med,K2,24.5,9.576
32,175,3,med,K2,24.5,9.576
32,183,1,med,K2,24.5,9.576
32,190,3,med,K2,24.5,9.576
32,250,3,med,K2,24.5,9.576
32,195,3,med,K2,24.5,9.576
32,182,2,med,K2,24.5,9.576
32,188,3,med,K2,24.5,9.576
33,170,3,med,K2,24,8.16
33,230,3,med,K2,24,8.16
33,210,3,med,K2,24,8.16
33,160,3,med,K2,24,8.16
33,186,3,med,K2,24,8.16
33,184,3,med,K2,24,8.16
33,195,3,med,K2,24,8.16
33,188,3,med,K2,24,8.16
33,182,3,med,K2,24,8.16
33,185,2,med,K2,24,8.16
33,180,3,med,K2,24,8.16
33,190,3,med,K2,24,8.16
33,250,3,med,K2,24,8.16
33,175,3,med,K2,24,8.16
33,200,3,med,K2,24,8.16
33,183,3,med,K2,24,8.16
33,140,3,med,K2,24,8.16
33,187,3,med,K2,24,8.16
34,230,0,med,K2,25,8.276
34,175,3,med,K2,25,8.276
34,190,3,med,K2,25,8.276
34,250,2,med,K2,25,8.276
34,182,2,med,K2,25,8.276
34,195,3,med,K2,25,8.276
34,187,2,med,K2,25,8.276
34,185,3,med,K2,25,8.276
34,160,3,med,K2,25,8.276
34,180,3,med,K2,25,8.276
34,170,2,med,K2,25,8.276
34,183,1,med,K2,25,8.276
34,140,3,med,K2,25,8.276
34,200,3,med,K2,25,8.276
34,188,3,med,K2,25,8.276
34,186,2,med,K2,25,8.276
34,210,3,med,K2,25,8.276
34,184,3,med,K2,25,8.276
35,140,0,med,K2,24.5,8.69
35,175,1,med,K2,24.5,8.69
35,188,3,med,K2,24.5,8.69
35,160,3,med,K2,24.5,8.69
35,195,3,med,K2,24.5,8.69
35,190,0,med,K2,24.5,8.69
35,182,3,med,K2,24.5,8.69
35,200,3,med,K2,24.5,8.69
35,186,3,med,K2,24.5,8.69
35,185,3,med,K2,24.5,8.69
35,184,3,med,K2,24.5,8.69
35,250,3,med,K2,24.5,8.69
35,183,2,med,K2,24.5,8.69
35,170,0,med,K2,24.5,8.69
35,187,0,med,K2,24.5,8.69
35,230,3,med,K2,24.5,8.69
35,210,3,med,K2,24.5,8.69
35,180,1,med,K2,24.5,8.69
36,160,3,med,K2,24.5,8.862
36,230,1,med,K2,24.5,8.862
36,186,3,med,K2,24.5,8.862
36,184,2,med,K2,24.5,8.862
36,183,0,med,K2,24.5,8.862
36,195,3,med,K2,24.5,8.862
36,182,0,med,K2,24.5,8.862
36,175,3,med,K2,24.5,8.862
36,190,1,med,K2,24.5,8.862
36,185,1,med,K2,24.5,8.862
36,180,2,med,K2,24.5,8.862
36,187,2,med,K2,24.5,8.862
36,250,3,med,K2,24.5,8.862
36,170,0,med,K2,24.5,8.862
36,140,0,med,K2,24.5,8.862
36,210,0,med,K2,24.5,8.862
36,200,1,med,K2,24.5,8.862
36,188,2,med,K2,24.5,8.862
37,184,3,med,K2,24.5,8.752
37,230,3,med,K2,24.5,8.752
37,183,3,med,K2,24.5,8.752
37,188,3,med,K2,24.5,8.752
37,140,3,med,K2,24.5,8.752
37,210,3,med,K2,24.5,8.752
37,170,3,med,K2,24.5,8.752
37,175,3,med,K2,24.5,8.752
37,200,2,med,K2,24.5,8.752
37,190,3,med,K2,24.5,8.752
37,187,3,med,K2,24.5,8.752
37,182,3,med,K2,24.5,8.752
37,185,3,med,K2,24.5,8.752
37,250,2,med,K2,24.5,8.752
37,160,1,med,K2,24.5,8.752
37,195,2,med,K2,24.5,8.752
37,186,0,med,K2,24.5,8.752
37,180,0,med,K2,24.5,8.752
38,185,3,med,K2,25,9.154
38,230,3,med,K2,25,9.154
38,210,3,med,K2,25,9.154
38,250,0,med,K2,25,9.154
38,182,3,med,K2,25,9.154
38,170,3,med,K2,25,9.154
38,183,3,med,K2,25,9.154
38,190,3,med,K2,25,9.154
38,188,3,med,K2,25,9.154
38,180,2,med,K2,25,9.154
38,175,3,med,K2,25,9.154
38,195,2,med,K2,25,9.154
38,186,3,med,K2,25,9.154
38,160,3,med,K2,25,9.154
38,187,0,med,K2,25,9.154
38,184,3,med,K2,25,9.154
38,140,2,med,K2,25,9.154
38,200,3,med,K2,25,9.154
39,195,0,med,K2,24.5,8.622
39,210,1,med,K2,24.5,8.622
39,182,3,med,K2,24.5,8.622
39,160,3,med,K2,24.5,8.622
39,184,2,med,K2,24.5,8.622
39,183,3,med,K2,24.5,8.622
39,185,3,med,K2,24.5,8.622
